resultado_id,simulado_id,aluno_id,ano,status_realizacao,nota,acertos,tempo_finalizacao_min,inicio_simulado,dispositivo,tentativas,unidade_aplicacao,nota_valida
R00012624,S20230099,A00705,2023,Finalizado,62.0,21.0,59.0,2023-10-16 00:00:00,Não informado,1.0,Aldeota,True
R00012625,S20230099,A00525,2023,Finalizado,59.0,19.0,65.0,2023-06-17 19:00:00,Não informado,3.0,Online,True
R00012626,S20230099,A00457,2023,Finalizado,59.0,20.0,48.0,2023-11-08 19:30:00,Desktop,1.0,Centro,True
R00012627,S20230099,A00386,2023,Finalizado,46.0,15.0,36.0,2023-06-26 16:45:00,Não informado,1.0,Online,True
R00012628,S20230099,A00208,2023,Finalizado,72.4,19.0,48.0,2023-07-04 16:15:00,Tablet,3.0,Centro,True
R00012629,S20230099,A00120,2023,Finalizado,39.7,10.0,42.0,2023-11-14 14:00:00,Não informado,1.0,Sul,True
R00012630,S20230099,A00454,2023,Finalizado,61.1,18.0,43.0,2023-05-03 15:00:00,Papel,,Sul,True
R00012631,S20230099,A00060,2023,Finalizado,96.4,29.0,45.0,2023-09-07 11:30:00,Papel,1.0,Não informado,True
R00012632,S20230099,A00725,2023,Finalizado,54.0,13.0,35.0,2023-06-15 08:00:00,Desktop,3.0,Centro,True
R00012633,S20230099,A00095,2023,Finalizado,50.9,12.0,48.0,2023-05-27 00:00:00,Desktop,2.0,Online,True
R00012634,S20230099,A00038,2023,Finalizado,47.4,15.0,44.0,2023-04-16 16:15:00,Não informado,1.0,Centro,True
R00012635,S20230099,A00225,2023,Finalizado,89.0,28.0,36.0,2023-06-17 19:00:00,Não informado,1.0,Centro,True
R00012636,S20230099,A00147,2023,Finalizado,69.6,22.0,30.0,2023-08-24 18:45:00,Não informado,1.0,Online,True
R00012637,S20230099,A00069,2023,Finalizado,62.0,19.0,31.0,2023-05-15 19:00:00,Desktop,1.0,Sul,True
R00012638,S20230099,A00548,2023,Finalizado,99.8,27.0,35.0,2023-06-05 09:15:00,Papel,3.0,Sul,True
R00012639,S20230099,A00557,2023,Incompleto,81.8,27.0,38.0,2023-11-20 18:30:00,Desktop,2.0,Online,True
R00012640,S20230099,A00452,2023,Finalizado,57.1,14.0,57.0,2023-05-09 19:30:00,Não informado,1.0,Online,True
R00012641,S20230099,A00484,2023,Finalizado,26.3,8.0,42.0,2023-06-08 10:00:00,Desktop,1.0,Sul,True
R00012642,S20230099,A00218,2023,Finalizado,34.4,11.0,36.0,2023-05-17 10:30:00,Celular,3.0,Online,True
R00012643,S20230099,A00293,2023,Finalizado,82.7,26.0,36.0,2023-09-11 14:00:00,Papel,1.0,Online,True
R00012644,S20230099,A00105,2023,Finalizado,45.5,13.0,65.0,2023-06-28 13:45:00,Desktop,1.0,Aldeota,True
R00012645,S20230099,A00766,2023,Finalizado,68.5,18.0,49.0,2023-09-08 18:15:00,Não informado,2.0,Online,True
R00012646,S20230099,A00650,2023,Incompleto,62.4,22.0,45.0,2023-07-16 13:00:00,Papel,1.0,Sul,True
R00012647,S20230099,A00114,2023,Finalizado,61.7,19.0,38.0,2023-11-02 13:15:00,Papel,1.0,Online,True
R00012648,S20230099,A00039,2023,Incompleto,63.3,20.0,44.0,2023-04-05 15:00:00,Não informado,1.0,Não informado,True
R00012649,S20230099,A00283,2023,Finalizado,71.6,21.0,36.0,2023-08-05 12:00:00,Desktop,,Online,True
R00012650,S20230099,A00733,2023,Finalizado,58.3,16.0,43.0,2023-08-14 12:45:00,Papel,1.0,Não informado,True
R00012651,S20230099,A00022,2023,Finalizado,68.1,19.0,46.0,2023-07-14 19:30:00,Desktop,1.0,Não informado,True
R00012652,S20230099,A00273,2023,Finalizado,50.2,17.0,68.0,2023-07-26 19:00:00,Desktop,1.0,Centro,True
R00012653,S20230099,A00388,2023,Finalizado,34.2,11.0,47.0,2023-05-28 08:15:00,Celular,3.0,Online,True
R00012654,S20230099,A00012,2023,Finalizado,85.4,24.0,48.0,2023-06-04 19:15:00,Papel,1.0,Aldeota,True
R00012655,S20230099,A00400,2023,Finalizado,61.4,20.0,31.0,2023-08-26 11:45:00,Celular,1.0,Não informado,True
R00012656,S20230099,A00249,2023,Finalizado,83.3,23.0,33.0,2023-08-12 12:15:00,Desktop,1.0,Aldeota,True
R00012657,S20230099,A00567,2023,Finalizado,39.2,15.0,57.0,2023-07-27 00:00:00,Desktop,,Sul,True
R00012658,S20230099,A00617,2023,Finalizado,38.9,9.0,53.0,2023-08-03 00:00:00,Desktop,,Centro,True
R00012659,S20230099,A00375,2023,Finalizado,55.6,18.0,38.0,2023-06-13 17:00:00,Não informado,1.0,Centro,True
R00012660,S20230099,A00470,2023,Finalizado,68.9,17.0,59.0,2023-09-05 13:00:00,Desktop,1.0,Não informado,True
R00012661,S20230099,A00019,2023,Finalizado,57.2,18.0,43.0,2023-07-28 14:30:00,Celular,1.0,Online,True
R00012662,S20230099,A00478,2023,Finalizado,39.7,16.0,46.0,2023-10-03 11:45:00,Desktop,1.0,Centro,True
R00012663,S20230099,A00646,2023,Finalizado,69.7,22.0,58.0,2023-05-06 16:15:00,Não informado,,Aldeota,True
R00012664,S20230099,A00575,2023,Finalizado,52.6,15.0,46.0,2023-11-04 16:45:00,Desktop,1.0,Aldeota,True
R00012665,S20230099,A00192,2023,Finalizado,48.4,16.0,36.0,2023-04-22 00:00:00,Papel,1.0,Aldeota,True
R00012666,S20230099,A00398,2023,Finalizado,55.4,17.0,47.0,2023-09-04 00:00:00,Desktop,,Centro,True
R00012667,S20230099,A00016,2023,Finalizado,79.1,24.0,26.0,2023-11-01 16:30:00,Tablet,,Online,True
R00012668,S20230099,A00031,2023,Ausente,,,,2023-07-07 00:00:00,Tablet,1.0,Sul,False
R00012669,S20230099,A00659,2023,Finalizado,72.3,19.0,41.0,2023-06-21 18:15:00,Desktop,1.0,Online,True
R00012670,S20230099,A00465,2023,Ausente,,,,2023-10-07 16:30:00,Não informado,1.0,Não informado,False
R00012671,S20230099,A00226,2023,Ausente,,,,2023-06-22 08:30:00,Celular,2.0,Sul,False
R00012672,S20230099,A00358,2023,Finalizado,81.8,27.0,71.0,2023-10-23 00:00:00,Tablet,1.0,Não informado,True
R00012673,S20230099,A00601,2023,Finalizado,,30.0,21.0,2023-08-08 11:30:00,Tablet,3.0,Centro,False
R00012674,S20230099,A00654,2023,Finalizado,,30.0,42.0,2023-07-14 12:30:00,Tablet,2.0,Centro,False
R00012675,S20230099,A00034,2023,Finalizado,70.2,19.0,40.0,2023-06-11 17:15:00,Não informado,,Sul,True
R00012676,S20230099,A00772,2023,Finalizado,64.7,20.0,30.0,2023-07-10 15:15:00,Papel,3.0,Online,True
R00012677,S20230099,A00770,2023,Finalizado,45.0,12.0,37.0,2023-07-11 16:00:00,Desktop,2.0,Aldeota,True
R00012678,S20230099,A00594,2023,Finalizado,71.2,23.0,62.0,2023-05-11 18:30:00,Desktop,3.0,Online,True
R00012679,S20230099,A00180,2023,Finalizado,57.1,18.0,41.0,2023-04-17 15:30:00,Desktop,1.0,Não informado,True
R00012680,S20230099,A00224,2023,Finalizado,86.8,29.0,64.0,2023-08-28 17:15:00,Desktop,3.0,Aldeota,True
R00012681,S20230099,A00064,2023,Finalizado,61.5,17.0,52.0,2023-04-13 18:00:00,Não informado,3.0,Online,True
R00012682,S20230099,A00153,2023,Finalizado,58.2,17.0,28.0,2023-06-08 19:00:00,Papel,,Centro,True
R00012683,S20230099,A00615,2023,Finalizado,64.5,20.0,48.0,2023-08-11 10:30:00,Não informado,3.0,Online,True
R00012684,S20230099,A00624,2023,Finalizado,66.8,21.0,26.0,2023-04-12 12:15:00,Desktop,1.0,Aldeota,True
R00012685,S20230099,A00414,2023,Finalizado,81.3,26.0,56.0,2023-08-27 13:30:00,Desktop,1.0,Aldeota,True
R00012686,S20230099,A00790,2023,Ausente,,,,2023-10-07 12:15:00,Desktop,1.0,Não informado,False
R00012687,S20230099,A00642,2023,Finalizado,52.0,16.0,46.0,2023-06-03 15:00:00,Tablet,1.0,Sul,True
R00012688,S20230099,A00561,2023,Finalizado,37.7,10.0,25.0,2023-04-25 09:00:00,Não informado,2.0,Online,True
R00012689,S20230099,A00316,2023,Finalizado,66.7,24.0,43.0,2023-06-18 00:00:00,Tablet,2.0,Online,True
R00012690,S20230099,A00523,2023,Finalizado,39.3,12.0,39.0,2023-04-04 18:30:00,Tablet,1.0,Aldeota,True
R00012691,S20230099,A00189,2023,Finalizado,72.8,22.0,52.0,2023-10-14 10:15:00,Desktop,,Online,True
R00012692,S20230099,A00236,2023,Finalizado,68.9,25.0,42.0,2023-11-16 16:15:00,Desktop,2.0,Não informado,True
R00012693,S20230099,A00251,2023,Finalizado,53.7,16.0,54.0,2023-04-25 10:30:00,Não informado,1.0,Não informado,True
R00012694,S20230099,A00510,2023,Finalizado,62.3,20.0,48.0,2023-09-18 19:30:00,Não informado,,Online,True
R00012695,S20230099,A00222,2023,Finalizado,85.5,23.0,51.0,2023-08-20 13:45:00,Papel,,Online,True
R00012696,S20230099,A00014,2023,Finalizado,55.7,19.0,21.0,2023-08-09 19:00:00,Desktop,,Não informado,True
R00012697,S20230099,A00737,2023,Finalizado,90.5,27.0,45.0,2023-11-19 09:15:00,Papel,1.0,Centro,True
R00012698,S20230099,A00279,2023,Finalizado,86.9,28.0,36.0,2023-11-23 08:45:00,Tablet,1.0,Não informado,True
R00012699,S20230099,A00433,2023,Finalizado,50.2,16.0,34.0,2023-09-26 16:30:00,Tablet,1.0,Online,True
R00012700,S20230099,A00442,2023,Finalizado,65.9,19.0,42.0,2023-07-17 12:45:00,Celular,1.0,Centro,True
R00012701,S20230099,A00080,2023,Finalizado,61.3,18.0,38.0,2023-05-17 14:30:00,Não informado,2.0,Não informado,True
R00012702,S20230099,A00097,2023,Finalizado,65.8,22.0,54.0,2023-06-26 15:45:00,Desktop,2.0,Sul,True
R00012703,S20230099,A00322,2023,Finalizado,79.3,26.0,45.0,2023-06-26 14:00:00,Celular,,Centro,True
R00012704,S20230099,A00292,2023,Finalizado,38.6,12.0,16.0,2023-11-14 00:00:00,Não informado,,Não informado,True
R00012705,S20230099,A00006,2023,Finalizado,57.3,14.0,34.0,2023-07-10 09:15:00,Não informado,,Centro,True
R00012706,S20230099,A00492,2023,Finalizado,59.5,16.0,68.0,2023-07-16 00:00:00,Papel,3.0,Sul,True
R00012707,S20230099,A00726,2023,Incompleto,78.5,23.0,57.0,2023-05-15 08:15:00,Tablet,1.0,Centro,True
R00012708,S20230099,A00324,2023,Finalizado,59.5,17.0,39.0,2023-07-03 12:30:00,Celular,1.0,Online,True
R00012709,S20230099,A00154,2023,Ausente,,,,2023-11-07 19:45:00,Não informado,3.0,Online,False
R00012710,S20230099,A00675,2023,Finalizado,62.8,19.0,34.0,2023-08-13 08:30:00,Papel,3.0,Centro,True
R00012711,S20230099,A00553,2023,Finalizado,66.5,18.0,39.0,2023-11-01 15:00:00,Celular,1.0,Aldeota,True
R00012712,S20240100,A00006,2024,Finalizado,53.7,13.0,255.0,2024-07-09 08:15:00,Celular,3.0,Sul,True
R00012713,S20240100,A00472,2024,Finalizado,62.7,12.0,160.0,2024-07-14 13:00:00,Celular,1.0,Online,True
R00012714,S20240100,A00686,2024,Finalizado,47.2,10.0,151.0,2024-08-04 11:15:00,Desktop,1.0,Não informado,True
R00012715,S20240100,A00690,2024,Finalizado,,10.0,221.0,2024-06-11 17:30:00,Celular,1.0,Online,False
R00012716,S20240100,A00491,2024,Finalizado,54.0,9.0,226.0,2024-09-26 17:45:00,Celular,,Sul,True
R00012717,S20240100,A00702,2024,Ausente,,,,2024-05-23 10:00:00,Papel,1.0,Sul,False
R00012718,S20240100,A00468,2024,Finalizado,32.2,6.0,180.0,2024-04-05 15:00:00,Tablet,1.0,Online,True
R00012719,S20240100,A00506,2024,Finalizado,39.8,6.0,246.0,2024-07-04 16:30:00,Desktop,1.0,Aldeota,True
R00012720,S20240100,A00224,2024,Finalizado,66.1,14.0,162.0,2024-11-12 00:00:00,Não informado,3.0,Sul,True
R00012721,S20240100,A00260,2024,Finalizado,89.0,19.0,244.0,2024-06-28 11:30:00,Desktop,3.0,Online,True
R00012722,S20240100,A00359,2024,Finalizado,40.7,3.0,244.0,2024-06-25 12:15:00,Desktop,1.0,Online,True
R00012723,S20240100,A00789,2024,Finalizado,91.7,18.0,189.0,2024-10-09 09:15:00,Papel,1.0,Online,True
R00012724,S20240100,A00456,2024,Finalizado,,20.0,204.0,2024-07-23 14:15:00,Celular,1.0,Centro,False
R00012725,S20240100,A00498,2024,Finalizado,56.5,11.0,147.0,2024-07-10 17:00:00,Desktop,2.0,Online,True
R00012726,S20240100,A00348,2024,Ausente,,,,2024-06-16 11:45:00,Não informado,3.0,Online,False
R00012727,S20240100,A00442,2024,Finalizado,68.6,12.0,208.0,2024-08-11 10:15:00,Desktop,3.0,Centro,True
R00012728,S20240100,A00225,2024,Finalizado,21.5,7.0,224.0,2024-05-04 18:15:00,Desktop,1.0,Online,True
R00012729,S20240100,A00032,2024,Finalizado,52.5,12.0,240.0,2024-05-16 08:15:00,Celular,,Online,True
R00012730,S20240100,A00642,2024,Finalizado,71.3,17.0,225.0,2024-08-20 09:00:00,Desktop,1.0,Não informado,True
R00012731,S20240100,A00779,2024,Ausente,,,,2024-07-28 13:30:00,Desktop,1.0,Sul,False
R00012732,S20240100,A00697,2024,Finalizado,48.8,7.0,301.0,2024-11-25 18:30:00,Não informado,1.0,Online,True
R00012733,S20240100,A00596,2024,Finalizado,51.3,9.0,264.0,2024-09-05 13:15:00,Desktop,1.0,Não informado,True
R00012734,S20240100,A00668,2024,Finalizado,46.3,10.0,131.0,2024-04-26 08:00:00,Celular,3.0,Não informado,True
R00012735,S20240100,A00724,2024,Finalizado,59.3,14.0,275.0,2024-04-20 14:45:00,Não informado,1.0,Online,True
R00012736,S20240100,A00093,2024,Finalizado,61.6,17.0,180.0,2024-09-24 09:15:00,Celular,3.0,Online,True
R00012737,S20240100,A00075,2024,Incompleto,55.6,10.0,162.0,2024-11-06 09:15:00,Celular,1.0,Não informado,True
R00012738,S20240100,A00571,2024,Finalizado,54.0,9.0,236.0,2024-08-22 08:15:00,Desktop,1.0,Aldeota,True
R00012739,S20240100,A00670,2024,Finalizado,62.6,13.0,240.0,2024-09-24 13:45:00,Desktop,1.0,Online,True
R00012740,S20240100,A00139,2024,Finalizado,52.4,10.0,230.0,2024-08-17 08:30:00,Desktop,2.0,Não informado,True
R00012741,S20240100,A00741,2024,Finalizado,53.4,10.0,188.0,2024-10-04 08:30:00,Desktop,1.0,Centro,True
R00012742,S20240100,A00614,2024,Finalizado,48.4,9.0,199.0,2024-04-27 13:00:00,Celular,2.0,Online,True
R00012743,S20240100,A00396,2024,Finalizado,39.3,9.0,241.0,2024-08-19 10:30:00,Tablet,1.0,Não informado,True
R00012744,S20240100,A00703,2024,Finalizado,32.2,10.0,223.0,2024-06-13 12:00:00,Celular,3.0,Online,True
R00012745,S20240100,A00044,2024,Finalizado,91.8,18.0,229.0,2024-08-13 19:30:00,Desktop,,Online,True
R00012746,S20240100,A00063,2024,Finalizado,88.7,18.0,170.0,2024-06-06 13:15:00,Tablet,2.0,Não informado,True
R00012747,S20240100,A00129,2024,Finalizado,97.2,17.0,195.0,2024-09-19 18:15:00,Não informado,1.0,Não informado,True
R00012748,S20240100,A00349,2024,Finalizado,55.8,12.0,245.0,2024-10-21 11:15:00,Tablet,,Sul,True
R00012749,S20240100,A00552,2024,Finalizado,80.3,16.0,224.0,2024-11-09 16:15:00,Papel,1.0,Não informado,True
R00012750,S20240100,A00784,2024,Finalizado,38.3,6.0,296.0,2024-07-26 10:30:00,Papel,2.0,Sul,True
R00012751,S20240100,A00318,2024,Finalizado,50.6,11.0,192.0,2024-05-18 15:30:00,Desktop,1.0,Aldeota,True
R00012752,S20240100,A00459,2024,Finalizado,77.1,18.0,249.0,2024-11-09 09:45:00,Papel,2.0,Sul,True
R00012753,S20240100,A00461,2024,Ausente,,,,2024-10-02 16:15:00,Não informado,1.0,Sul,False
R00012754,S20240100,A00069,2024,Finalizado,79.1,12.0,213.0,2024-11-10 08:15:00,Tablet,1.0,Sul,True
R00012755,S20240100,A00031,2024,Finalizado,46.2,10.0,163.0,2024-07-08 17:30:00,Não informado,1.0,Online,True
R00012756,S20240100,A00619,2024,Finalizado,71.9,17.0,249.0,2024-09-09 11:00:00,Papel,,Não informado,True
R00012757,S20240100,A00680,2024,Finalizado,82.3,16.0,163.0,2024-04-23 00:00:00,Celular,1.0,Aldeota,True
R00012758,S20240100,A00431,2024,Finalizado,77.8,13.0,164.0,2024-10-16 11:30:00,Não informado,,Não informado,True
R00012759,S20240100,A00091,2024,Finalizado,71.6,14.0,285.0,2024-11-17 12:15:00,Tablet,1.0,Não informado,True
R00012760,S20240100,A00256,2024,Finalizado,59.3,11.0,197.0,2024-09-28 16:30:00,Tablet,1.0,Aldeota,True
R00012761,S20240100,A00186,2024,Incompleto,68.2,15.0,274.0,2024-04-18 09:45:00,Não informado,,Não informado,True
R00012762,S20240100,A00630,2024,Finalizado,41.3,8.0,237.0,2024-06-18 10:00:00,Celular,,Aldeota,True
R00012763,S20240100,A00278,2024,Finalizado,82.3,14.0,193.0,2024-06-23 11:15:00,Desktop,,Sul,True
R00012764,S20240100,A00451,2024,Finalizado,41.7,9.0,218.0,2024-07-20 09:30:00,Desktop,1.0,Centro,True
R00012765,S20240100,A00302,2024,Finalizado,57.7,10.0,177.0,2024-07-02 09:15:00,Desktop,1.0,Online,True
R00012766,S20240100,A00175,2024,Finalizado,62.8,13.0,162.0,2024-10-07 19:45:00,Papel,3.0,Online,True
R00012767,S20240100,A00440,2024,Finalizado,57.5,9.0,212.0,2024-05-23 11:45:00,Celular,,Aldeota,True
R00012768,S20240100,A00271,2024,Finalizado,83.2,16.0,274.0,2024-07-02 00:00:00,Não informado,,Sul,True
R00012769,S20240100,A00230,2024,Incompleto,70.5,9.0,248.0,2024-08-21 16:15:00,Desktop,1.0,Online,True
R00012770,S20240100,A00201,2024,Finalizado,70.1,16.0,273.0,2024-07-06 14:00:00,Desktop,3.0,Aldeota,True
R00012771,S20240100,A00723,2024,Finalizado,50.0,6.0,106.0,2024-05-16 08:45:00,Desktop,1.0,Online,True
R00012772,S20240100,A00423,2024,Finalizado,67.7,14.0,138.0,2024-06-14 11:45:00,Celular,1.0,Online,True
R00012773,S20240100,A00446,2024,Finalizado,41.5,8.0,267.0,2024-10-05 11:00:00,Celular,2.0,Aldeota,True
R00012774,S20240100,A00020,2024,Finalizado,72.3,12.0,161.0,2024-09-15 08:00:00,Não informado,2.0,Aldeota,True
R00012775,S20240100,A00453,2024,Finalizado,65.5,13.0,177.0,2024-05-24 15:00:00,Tablet,1.0,Online,True
R00012776,S20240100,A00611,2024,Finalizado,35.7,6.0,230.0,2024-07-10 14:00:00,Celular,,Não informado,True
R00012777,S20240100,A00678,2024,Finalizado,57.6,13.0,234.0,2024-04-16 09:15:00,Tablet,1.0,Online,True
R00012778,S20240100,A00759,2024,Finalizado,,20.0,173.0,2024-05-18 13:00:00,Tablet,2.0,Centro,False
R00012779,S20240100,A00079,2024,Ausente,,,,2024-07-06 18:15:00,Papel,3.0,Não informado,False
R00012780,S20240100,A00633,2024,Finalizado,87.7,19.0,201.0,2024-06-21 19:45:00,Não informado,3.0,Sul,True
R00012781,S20240100,A00001,2024,Finalizado,45.9,9.0,173.0,2024-04-15 10:30:00,Desktop,1.0,Online,True
R00012782,S20240100,A00666,2024,Finalizado,50.1,10.0,173.0,2024-05-24 09:30:00,Celular,3.0,Online,True
R00012783,S20240100,A00233,2024,Finalizado,50.4,6.0,186.0,2024-07-11 18:15:00,Desktop,,Não informado,True
R00012784,S20240100,A00517,2024,Finalizado,52.8,12.0,212.0,2024-10-26 09:30:00,Não informado,1.0,Online,True
R00012785,S20240100,A00638,2024,Finalizado,37.5,10.0,265.0,2024-08-12 08:15:00,Desktop,1.0,Online,True
R00012786,S20240100,A00122,2024,Finalizado,74.1,14.0,233.0,2024-06-17 08:15:00,Celular,2.0,Sul,True
R00012787,S20240100,A00104,2024,Finalizado,69.3,13.0,240.0,2024-04-08 19:00:00,Desktop,1.0,Online,True
R00012788,S20240100,A00585,2024,Finalizado,44.5,11.0,137.0,2024-08-24 18:30:00,Desktop,2.0,Não informado,True
R00012789,S20240100,A00465,2024,Finalizado,83.2,16.0,142.0,2024-08-26 14:15:00,Não informado,,Aldeota,True
R00012790,S20240100,A00183,2024,Finalizado,75.5,19.0,265.0,2024-08-12 09:00:00,Papel,3.0,Centro,True
R00012791,S20240100,A00270,2024,Não informado,75.0,16.0,148.0,2024-11-10 00:00:00,Tablet,3.0,Aldeota,True
R00012792,S20240100,A00730,2024,Finalizado,77.1,14.0,307.0,2024-11-22 12:30:00,Desktop,2.0,Online,True
R00012793,S20240100,A00624,2024,Finalizado,69.5,15.0,183.0,2024-11-19 08:45:00,Não informado,1.0,Não informado,True
R00012794,S20240100,A00177,2024,Incompleto,46.3,11.0,185.0,2024-05-28 18:30:00,Papel,1.0,Aldeota,True
R00012795,S20240100,A00151,2024,Finalizado,43.4,13.0,265.0,2024-05-07 09:00:00,Desktop,1.0,Aldeota,True
R00012796,S20240100,A00474,2024,Finalizado,60.0,15.0,112.0,2024-06-24 11:45:00,Não informado,3.0,Não informado,True
R00012797,S20240100,A00736,2024,Ausente,,,,2024-04-19 19:15:00,Desktop,2.0,Online,False
R00012798,S20240100,A00401,2024,Ausente,,,,2024-11-20 15:00:00,Tablet,1.0,Online,False
R00012799,S20240100,A00597,2024,Finalizado,51.6,8.0,197.0,2024-10-22 16:30:00,Desktop,1.0,Aldeota,True
R00012800,S20240100,A00037,2024,Finalizado,68.6,14.0,234.0,2024-11-11 19:45:00,Papel,1.0,Online,True
R00012801,S20240100,A00640,2024,Finalizado,68.3,15.0,225.0,2024-08-26 11:15:00,Desktop,2.0,Online,True
R00012802,S20240100,A00334,2024,Ausente,,,,2024-08-19 18:30:00,Não informado,,Online,False
R00012803,S20240100,A00178,2024,Finalizado,52.7,9.0,299.0,2024-09-05 09:30:00,Tablet,1.0,Online,True
R00012804,S20240100,A00124,2024,Finalizado,52.0,8.0,297.0,2024-08-10 09:15:00,Tablet,2.0,Online,True
R00012805,S20240100,A00449,2024,Finalizado,65.7,15.0,119.0,2024-08-18 17:00:00,Celular,3.0,Online,True
R00012806,S20240100,A00577,2024,Finalizado,69.0,14.0,218.0,2024-06-20 09:00:00,Desktop,1.0,Online,True
R00012807,S20240100,A00068,2024,Ausente,,,,2024-11-20 13:45:00,Celular,,Online,False
R00012808,S20240100,A00657,2024,Finalizado,85.1,17.0,284.0,2024-04-12 14:00:00,Desktop,2.0,Centro,True
R00012809,S20240100,A00786,2024,Finalizado,50.4,9.0,230.0,2024-06-27 08:00:00,Desktop,1.0,Centro,True
R00012810,S20240100,A00133,2024,Incompleto,76.1,13.0,244.0,2024-06-05 18:45:00,Desktop,1.0,Online,True
R00012811,S20240100,A00508,2024,Finalizado,64.4,13.0,185.0,2024-07-17 00:00:00,Tablet,2.0,Centro,True
R00012812,S20240100,A00732,2024,Finalizado,62.8,15.0,261.0,2024-09-19 11:30:00,Desktop,1.0,Aldeota,True
R00012813,S20240100,A00588,2024,Finalizado,81.2,20.0,217.0,2024-08-05 15:15:00,Desktop,2.0,Online,True
R00012814,S20240100,A00219,2024,Finalizado,81.4,16.0,261.0,2024-04-12 15:15:00,Papel,1.0,Não informado,True
R00012815,S20240100,A00134,2024,Finalizado,76.4,17.0,202.0,2024-08-19 11:30:00,Papel,2.0,Online,True
R00012816,S20240100,A00051,2024,Finalizado,52.9,11.0,322.0,2024-08-28 10:15:00,Tablet,1.0,Sul,True
R00012817,S20240100,A00514,2024,Finalizado,95.0,20.0,227.0,2024-08-24 00:00:00,Celular,,Não informado,True
R00012818,S20240100,A00679,2024,Finalizado,31.4,7.0,200.0,2024-10-13 13:30:00,Tablet,1.0,Aldeota,True
R00012819,S20240100,A00659,2024,Finalizado,72.2,13.0,258.0,2024-08-06 11:15:00,Desktop,2.0,Não informado,True
R00012820,S20240100,A00706,2024,Finalizado,55.4,8.0,198.0,2024-04-14 15:00:00,Celular,1.0,Sul,True
R00012821,S20240100,A00231,2024,Finalizado,53.0,12.0,208.0,2024-09-25 15:15:00,Desktop,1.0,Online,True
R00012822,S20240100,A00435,2024,Finalizado,51.1,14.0,177.0,2024-05-17 13:15:00,Papel,1.0,Centro,True
R00012823,S20240100,A00111,2024,Incompleto,42.7,7.0,191.0,2024-06-03 13:00:00,Desktop,,Online,True
R00012824,S20240100,A00419,2024,Finalizado,41.7,10.0,219.0,2024-05-22 08:30:00,Celular,,Centro,True
R00012825,S20240100,A00751,2024,Finalizado,70.2,15.0,139.0,2024-11-11 13:00:00,Celular,1.0,Não informado,True
R00012826,S20240100,A00123,2024,Incompleto,75.9,19.0,270.0,2024-10-16 18:15:00,Tablet,1.0,Centro,True
R00012827,S20240100,A00315,2024,Finalizado,61.6,15.0,164.0,2024-10-10 15:15:00,Desktop,1.0,Aldeota,True
R00012828,S20240100,A00283,2024,Finalizado,44.9,10.0,216.0,2024-10-18 14:15:00,Não informado,,Aldeota,True
R00012829,S20240100,A00696,2024,Finalizado,83.5,15.0,185.0,2024-08-14 15:30:00,Desktop,2.0,Centro,True
R00012830,S20240100,A00308,2024,Finalizado,59.6,10.0,277.0,2024-08-20 12:45:00,Tablet,2.0,Online,True
R00012831,S20240100,A00592,2024,Finalizado,62.2,14.0,220.0,2024-10-02 00:00:00,Tablet,1.0,Centro,True
R00012832,S20240100,A00658,2024,Finalizado,75.6,18.0,239.0,2024-06-02 15:00:00,Desktop,1.0,Online,True
R00012833,S20240100,A00411,2024,Finalizado,85.7,14.0,270.0,2024-09-08 08:15:00,Desktop,2.0,Aldeota,True
R00012834,S20240100,A00745,2024,Finalizado,73.1,16.0,190.0,2024-07-16 19:15:00,Papel,1.0,Não informado,True
R00012835,S20240100,A00172,2024,Não informado,64.2,15.0,164.0,2024-08-03 09:15:00,Desktop,,Online,True
